PROJECT	SAMPLE	PATH	TYPE
758	RPMI-7951						/nfs/cancer_trk0004/00000016/307930.bam.bai	bam bai
758	RPMI-8226						/nfs/cancer_trk0010/00000031/104053.bam		bam
758	RPMI-8226						/nfs/cancer_trk0009/00000030/104054.bam.bai	bam bai
758	RPMI-8866						/nfs/cancer_trk0010/00000033/107029.bam		bam
758	RPMI-8866						/nfs/cancer_trk0009/00000030/107030.bam.bai	bam bai
758	RS4-11							/nfs/cancer_trk0010/00000031/104479.bam		bam
758	RS4-11							/nfs/cancer_trk0009/00000030/104480.bam.bai	bam bai
758	RT-112							/nfs/cancer_trk0027/00000094/307925.bam		bam
758	RT-112							/nfs/cancer_trk0001/00000005/307926.bam.bai	bam bai
758	RT4							/nfs/cancer_trk0009/00000030/103785.bam		bam
758	RT4							/nfs/cancer_trk0009/00000030/103786.bam.bai	bam bai
758	RVH-421							/nfs/cancer_trk0010/00000031/103867.bam		bam
758	RVH-421							/nfs/cancer_trk0007/00000024/103868.bam.bai	bam bai
758	RXF393							/nfs/cancer_trk0011/00000037/106434.bam		bam
758	RXF393							/nfs/cancer_trk0002/00000008/106435.bam.bai	bam bai
758	S-117							/nfs/cancer_trk0027/00000094/308865.bam		bam
758	S-117							/nfs/cancer_trk0001/00000003/308866.bam.bai	bam bai
758	SACC-83							/nfs/cancer_trk0011/00000037/106844.bam		bam
758	SACC-83							/nfs/cancer_trk0009/00000030/106845.bam.bai	bam bai
758	Saos-2							/nfs/cancer_trk0010/00000031/103911.bam		bam
758	Saos-2							/nfs/cancer_trk0007/00000024/103912.bam.bai	bam bai
758	SAS							/nfs/cancer_trk0011/00000038/106890.bam		bam
758	SAS							/nfs/cancer_trk0010/00000031/106891.bam.bai	bam bai
758	SBC-1							/nfs/cancer_trk0007/00000023/89543.bam		bam
758	SBC-1							/nfs/cancer_trk0006/00000022/89544.bam.bai	bam bai
758	SBC-5							/nfs/cancer_trk0007/00000023/87681.bam		bam
758	SBC-5							/nfs/cancer_trk0007/00000023/87682.bam.bai	bam bai
758	SCaBER							/nfs/cancer_trk0007/00000023/87647.bam		bam
758	SCaBER							/nfs/cancer_trk0007/00000023/87648.bam.bai	bam bai
758	SCC-15							/nfs/cancer_trk0011/00000038/106898.bam		bam
758	SCC-15							/nfs/cancer_trk0010/00000031/106899.bam.bai	bam bai
758	SCC-25							/nfs/cancer_trk0010/00000033/106896.bam		bam
758	SCC-25							/nfs/cancer_trk0010/00000031/106897.bam.bai	bam bai
758	SCC-3							/nfs/cancer_trk0011/00000039/106347.bam		bam
758	SCC-3							/nfs/cancer_trk0002/00000008/106348.bam.bai	bam bai
758	SCC-4							/nfs/cancer_trk0010/00000033/106862.bam		bam
758	SCC-4							/nfs/cancer_trk0009/00000030/106863.bam.bai	bam bai
758	SCC-9							/nfs/cancer_trk0011/00000038/106892.bam		bam
758	SCC-9							/nfs/cancer_trk0010/00000031/106893.bam.bai	bam bai
758	SCH							/nfs/cancer_trk0009/00000030/103738.bam		bam
758	SCH							/nfs/cancer_trk0007/00000024/103739.bam.bai	bam bai
758	SF126							/nfs/cancer_trk0009/00000030/103795.bam		bam
758	SF126							/nfs/cancer_trk0009/00000030/103796.bam.bai	bam bai
758	SF268							/nfs/cancer_trk0015/00000052/307917.bam		bam
758	SF268							/nfs/cancer_trk0001/00000005/307918.bam.bai	bam bai
758	SF539							/nfs/cancer_trk0012/team78/00000042/308307.bam	bam
758	SF539							/nfs/cancer_trk0001/00000004/308308.bam.bai	bam bai
758	SH-4							/nfs/cancer_trk0010/00000031/103869.bam		bam
758	SH-4							/nfs/cancer_trk0002/00000008/103870.bam.bai	bam bai
758	SHP-77							/nfs/cancer_trk0005/00000017/80473.bam		bam
758	SHP-77							/nfs/cancer_trk0003/00000009/80474.bam.bai	bam bai
758	SiHa							/nfs/cancer_trk0007/00000024/87747.bam		bam
758	SiHa							/nfs/cancer_trk0007/00000023/87748.bam.bai	bam bai
758	SISO							/nfs/cancer_trk0007/00000023/87617.bam		bam
758	SISO							/nfs/cancer_trk0007/00000023/87618.bam.bai	bam bai
758	SJRH30							/nfs/cancer_trk0011/00000037/106850.bam		bam
758	SJRH30							/nfs/cancer_trk0009/00000030/106851.bam.bai	bam bai
758	SJSA-1							/nfs/cancer_trk0010/00000031/103913.bam		bam
758	SJSA-1							/nfs/cancer_trk0009/00000030/103914.bam.bai	bam bai
758	SK-ES-1							/nfs/cancer_trk0007/00000023/89565.bam		bam
758	SK-ES-1							/nfs/cancer_trk0006/00000022/89566.bam.bai	bam bai
758	SKG-IIIa						/nfs/cancer_trk0007/00000023/87749.bam		bam
758	SKG-IIIa						/nfs/cancer_trk0007/00000023/87750.bam.bai	bam bai
758	SK-HEP-1						/nfs/cancer_trk0010/00000031/104079.bam		bam
758	SK-HEP-1						/nfs/cancer_trk0007/00000024/104080.bam.bai	bam bai
758	SK-LMS-1						/nfs/cancer_trk0009/00000030/106852.bam		bam
758	SK-LMS-1						/nfs/cancer_trk0009/00000030/106853.bam.bai	bam bai
758	SK-LU-1							/nfs/cancer_trk0005/00000019/69609.bam		bam
758	SK-LU-1							/nfs/cancer_trk0001/00000003/69610.bam.bai	bam bai
758	SKM-1							/nfs/cancer_trk0011/00000037/104447.bam		bam
758	SKM-1							/nfs/cancer_trk0009/00000030/104448.bam.bai	bam bai
758	SK-MEL-1						/nfs/cancer_trk0005/00000019/69611.bam		bam
758	SK-MEL-1						/nfs/cancer_trk0001/00000003/69612.bam.bai	bam bai
758	SK-MEL-2						/nfs/cancer_trk0005/00000019/68100.bam		bam
758	SK-MEL-2						/nfs/cancer_trk0004/00000012/68101.bam.bai	bam bai
758	SK-MEL-24						/nfs/cancer_trk0005/00000019/68142.bam		bam
758	SK-MEL-24						/nfs/cancer_trk0004/00000012/68143.bam.bai	bam bai
758	SK-MEL-28						/nfs/cancer_trk0005/00000019/75083.bam		bam
758	SK-MEL-28						/nfs/cancer_trk0002/00000008/75084.bam.bai	bam bai
758	SK-MEL-3						/nfs/cancer_trk0005/00000019/75089.bam		bam
758	SK-MEL-3						/nfs/cancer_trk0001/00000005/75090.bam.bai	bam bai
758	SK-MEL-30						/nfs/cancer_trk0010/00000031/103871.bam		bam
758	SK-MEL-30						/nfs/cancer_trk0009/00000030/103872.bam.bai	bam bai
758	SK-MES-1						/nfs/cancer_trk0005/00000019/80485.bam		bam
758	SK-MES-1						/nfs/cancer_trk0003/00000009/80486.bam.bai	bam bai
758	SK-MG-1							/nfs/cancer_trk0010/00000031/103949.bam		bam
758	SK-MG-1							/nfs/cancer_trk0009/00000030/103950.bam.bai	bam bai
758	SK-MM-2							/nfs/cancer_trk0011/00000037/104437.bam		bam
758	SK-MM-2							/nfs/cancer_trk0009/00000030/104438.bam.bai	bam bai
758	SK-N-AS							/nfs/cancer_trk0007/00000024/103728.bam		bam
758	SK-N-AS							/nfs/cancer_trk0007/00000024/103729.bam.bai	bam bai
758	SK-N-DZ							/nfs/cancer_trk0009/00000030/103767.bam		bam
758	SK-N-DZ							/nfs/cancer_trk0009/00000030/103768.bam.bai	bam bai
758	SK-NEP-1						/nfs/cancer_trk0011/00000037/106450.bam		bam
758	SK-NEP-1						/nfs/cancer_trk0002/00000008/106451.bam.bai	bam bai
758	SK-N-FI							/nfs/cancer_trk0009/00000030/103754.bam		bam
758	SK-N-FI							/nfs/cancer_trk0009/00000030/103755.bam.bai	bam bai
758	SK-OV-3							/nfs/cancer_trk0011/00000038/106922.bam		bam
758	SK-OV-3							/nfs/cancer_trk0010/00000031/106923.bam.bai	bam bai
758	SK-PN-DW						/nfs/cancer_trk0011/00000037/111513.bam		bam
758	SK-PN-DW						/nfs/cancer_trk0001/00000005/111514.bam.bai	bam bai
758	SK-UT-1							/nfs/cancer_trk0011/00000037/106854.bam		bam
758	SK-UT-1							/nfs/cancer_trk0009/00000030/106855.bam.bai	bam bai
758	SN12C							/nfs/cancer_trk0011/00000037/106436.bam		bam
758	SN12C							/nfs/cancer_trk0002/00000008/106437.bam.bai	bam bai
758	SNB75							/nfs/cancer_trk0010/00000033/312526.bam		bam
758	SNB75							/nfs/cancer_trk0009/00000027/312527.bam.bai	bam bai
758	SNU-182							/nfs/cancer_trk0007/00000023/87637.bam		bam
758	SNU-182							/nfs/cancer_trk0006/00000022/87638.bam.bai	bam bai
758	SNU-387							/nfs/cancer_trk0006/00000022/86723.bam		bam
758	SNU-387							/nfs/cancer_trk0006/00000022/86724.bam.bai	bam bai
758	SNU-398							/nfs/cancer_trk0005/00000019/68180.bam		bam
758	SNU-398							/nfs/cancer_trk0004/00000012/68181.bam.bai	bam bai
758	SNU-423							/nfs/cancer_trk0005/00000019/68144.bam		bam
758	SNU-423							/nfs/cancer_trk0004/00000012/68145.bam.bai	bam bai
758	SNU-449							/nfs/cancer_trk0005/00000019/68146.bam		bam
758	SNU-449							/nfs/cancer_trk0004/00000012/68147.bam.bai	bam bai
758	SNU-475							/nfs/cancer_trk0010/00000031/106337.bam		bam
758	SNU-475							/nfs/cancer_trk0007/00000024/106338.bam.bai	bam bai
758	SNU-C1							/nfs/cancer_trk0005/00000019/68164.bam		bam
758	SNU-C1							/nfs/cancer_trk0004/00000012/68165.bam.bai	bam bai
758	SNU-C2B							/nfs/cancer_trk0005/00000019/69657.bam		bam
758	SNU-C2B							/nfs/cancer_trk0002/00000007/69658.bam.bai	bam bai
758	SR							/nfs/cancer_trk0010/00000031/105771.bam		bam
758	SR							/nfs/cancer_trk0002/00000006/105772.bam.bai	bam bai
758	ST486							/nfs/cancer_trk0011/00000037/104459.bam		bam
758	ST486							/nfs/cancer_trk0009/00000030/104460.bam.bai	bam bai
758	SU8686							/nfs/cancer_trk0007/00000023/89563.bam		bam
758	SU8686							/nfs/cancer_trk0007/00000023/89564.bam.bai	bam bai
758	SU-DHL-1						/nfs/cancer_trk0010/00000031/106339.bam		bam
758	SU-DHL-1						/nfs/cancer_trk0002/00000008/106340.bam.bai	bam bai
758	SUIT-2							/nfs/cancer_trk0007/00000023/88557.bam		bam
758	SUIT-2							/nfs/cancer_trk0006/00000022/88558.bam.bai	bam bai
758	SUP-B15							/nfs/cancer_trk0010/00000033/104467.bam		bam
758	SUP-B15							/nfs/cancer_trk0009/00000030/104468.bam.bai	bam bai
758	SUP-B8							/nfs/cancer_trk0010/00000033/104481.bam		bam
758	SUP-B8							/nfs/cancer_trk0009/00000030/104482.bam.bai	bam bai
758	SUP-T1							/nfs/cancer_trk0010/00000033/104449.bam		bam
758	SUP-T1							/nfs/cancer_trk0009/00000030/104450.bam.bai	bam bai
758	SW1088							/nfs/cancer_trk0009/00000030/103777.bam		bam
758	SW1088							/nfs/cancer_trk0009/00000030/103778.bam.bai	bam bai
758	SW1116							/nfs/cancer_trk0005/00000019/69613.bam		bam
758	SW1116							/nfs/cancer_trk0001/00000003/69614.bam.bai	bam bai
758	SW13							/nfs/cancer_trk0011/00000038/106452.bam		bam
758	SW13							/nfs/cancer_trk0004/00000012/106453.bam.bai	bam bai
758	SW1417							/nfs/cancer_trk0005/00000019/68148.bam		bam
758	SW1417							/nfs/cancer_trk0004/00000012/68149.bam.bai	bam bai
758	SW1463							/nfs/cancer_trk0005/00000019/69659.bam		bam
758	SW1463							/nfs/cancer_trk0002/00000006/69660.bam.bai	bam bai
758	SW156							/nfs/cancer_trk0007/00000023/88457.bam		bam
758	SW156							/nfs/cancer_trk0007/00000023/88458.bam.bai	bam bai
758	SW1710							/nfs/cancer_trk0009/00000030/103779.bam		bam
758	SW1710							/nfs/cancer_trk0009/00000030/103780.bam.bai	bam bai
758	SW1783							/nfs/cancer_trk0009/00000030/103758.bam		bam
758	SW1783							/nfs/cancer_trk0002/00000008/103759.bam.bai	bam bai
758	SW1990							/nfs/cancer_trk0011/00000037/106458.bam		bam
758	SW1990							/nfs/cancer_trk0002/00000008/106459.bam.bai	bam bai
758	SW48							/nfs/cancer_trk0005/00000019/68150.bam		bam
758	SW48							/nfs/cancer_trk0004/00000012/68151.bam.bai	bam bai
758	SW620							/nfs/cancer_trk0005/00000019/68102.bam		bam
758	SW620							/nfs/cancer_trk0004/00000012/68103.bam.bai	bam bai
758	SW626							/nfs/cancer_trk0011/00000038/106924.bam		bam
758	SW626							/nfs/cancer_trk0010/00000031/106925.bam.bai	bam bai
758	SW684							/nfs/cancer_trk0011/00000037/106894.bam		bam
758	SW684							/nfs/cancer_trk0010/00000031/106895.bam.bai	bam bai
758	SW780							/nfs/cancer_trk0009/00000030/103787.bam		bam
758	SW780							/nfs/cancer_trk0002/00000008/103788.bam.bai	bam bai
758	SW837							/nfs/cancer_trk0005/00000019/68152.bam		bam
758	SW837							/nfs/cancer_trk0004/00000012/68153.bam.bai	bam bai
758	SW872							/nfs/cancer_trk0011/00000037/106856.bam		bam
758	SW872							/nfs/cancer_trk0009/00000030/106857.bam.bai	bam bai
758	SW900							/nfs/cancer_trk0005/00000019/68079.bam		bam
758	SW900							/nfs/cancer_trk0004/00000012/68080.bam.bai	bam bai
758	SW948							/nfs/cancer_trk0005/00000019/68154.bam		bam
758	SW948							/nfs/cancer_trk0004/00000012/68155.bam.bai	bam bai
758	SW954							/nfs/cancer_trk0010/00000033/104081.bam		bam
758	SW954							/nfs/cancer_trk0009/00000030/104082.bam.bai	bam bai
758	SW962							/nfs/cancer_trk0011/00000037/106858.bam		bam
758	SW962							/nfs/cancer_trk0010/00000031/106859.bam.bai	bam bai
758	SW982							/nfs/cancer_trk0011/00000037/108438.bam		bam
758	SW982							/nfs/cancer_trk0009/00000027/108439.bam.bai	bam bai
758	T-24							/nfs/cancer_trk0009/00000030/103789.bam		bam
758	T-24							/nfs/cancer_trk0009/00000030/103790.bam.bai	bam bai
758	T47D							/nfs/cancer_trk0005/00000019/68098.bam		bam
758	T47D							/nfs/cancer_trk0004/00000012/68099.bam.bai	bam bai
758	T98G							/nfs/cancer_trk0009/00000030/103746.bam		bam
758	T98G							/nfs/cancer_trk0009/00000030/103747.bam.bai	bam bai
758	TCCSUP							/nfs/cancer_trk0009/00000030/103765.bam		bam
758	TCCSUP							/nfs/cancer_trk0009/00000030/103766.bam.bai	bam bai
758	TC-YIK							/nfs/cancer_trk0007/00000023/87751.bam		bam
758	TC-YIK							/nfs/cancer_trk0007/00000023/87752.bam.bai	bam bai
758	TE-1							/nfs/cancer_trk0009/00000030/103835.bam		bam
758	TE-1							/nfs/cancer_trk0009/00000030/103836.bam.bai	bam bai
758	TE-10							/nfs/cancer_trk0009/00000030/103837.bam		bam
758	TE-10							/nfs/cancer_trk0009/00000030/103838.bam.bai	bam bai
758	TE-11							/nfs/cancer_trk0010/00000031/103925.bam		bam
758	TE-11							/nfs/cancer_trk0009/00000030/103926.bam.bai	bam bai
758	TE-12							/nfs/cancer_trk0009/00000030/103843.bam		bam
758	TE-12							/nfs/cancer_trk0009/00000030/103844.bam.bai	bam bai
758	TE-15							/nfs/cancer_trk0009/00000030/103833.bam		bam
758	TE-15							/nfs/cancer_trk0009/00000030/103834.bam.bai	bam bai
758	TE-441-T						/nfs/cancer_trk0011/00000036/106864.bam		bam
758	TE-441-T						/nfs/cancer_trk0009/00000030/106865.bam.bai	bam bai
758	TE-5							/nfs/cancer_trk0009/00000030/103829.bam		bam
758	TE-5							/nfs/cancer_trk0007/00000024/103830.bam.bai	bam bai
758	TE-6							/nfs/cancer_trk0009/00000030/103841.bam		bam
758	TE-6							/nfs/cancer_trk0007/00000024/103842.bam.bai	bam bai
758	TE-8							/nfs/cancer_trk0010/00000031/103899.bam		bam
758	TE-8							/nfs/cancer_trk0009/00000030/103900.bam.bai	bam bai
758	TE-9							/nfs/cancer_trk0010/00000031/103923.bam		bam
758	TE-9							/nfs/cancer_trk0002/00000008/103924.bam.bai	bam bai
758	TGBC11TKB						/nfs/cancer_trk0009/00000030/103740.bam		bam
758	TGBC11TKB						/nfs/cancer_trk0007/00000024/103741.bam.bai	bam bai
758	TGBC24TKB						/nfs/cancer_trk0011/00000037/106860.bam		bam
758	TGBC24TKB						/nfs/cancer_trk0009/00000030/106861.bam.bai	bam bai
758	THP-1							/nfs/cancer_trk0010/00000031/104451.bam		bam
758	THP-1							/nfs/cancer_trk0009/00000030/104452.bam.bai	bam bai
758	TK10							/nfs/cancer_trk0010/00000033/106438.bam		bam
758	TK10							/nfs/cancer_trk0005/00000017/106439.bam.bai	bam bai
758	TT2609-C02						/nfs/cancer_trk0007/00000024/87739.bam		bam
758	TT2609-C02						/nfs/cancer_trk0007/00000023/87740.bam.bai	bam bai
758	TUR							/nfs/cancer_trk0010/00000031/104453.bam		bam
758	TUR							/nfs/cancer_trk0009/00000030/104454.bam.bai	bam bai
758	U031							/nfs/cancer_trk0011/00000038/106440.bam		bam
758	U031							/nfs/cancer_trk0004/00000016/106441.bam.bai	bam bai
758	U-118-MG						/nfs/cancer_trk0009/00000030/103748.bam		bam
758	U-118-MG						/nfs/cancer_trk0009/00000030/103749.bam.bai	bam bai
758	U251							/nfs/cancer_trk0009/00000030/103756.bam		bam
758	U251							/nfs/cancer_trk0007/00000024/103757.bam.bai	bam bai
758	U-266							/nfs/cancer_trk0010/00000033/104427.bam		bam
758	U-266							/nfs/cancer_trk0009/00000030/104428.bam.bai	bam bai
758	U-2-OS							/nfs/cancer_trk0010/00000031/103915.bam		bam
758	U-2-OS							/nfs/cancer_trk0009/00000030/103916.bam.bai	bam bai
758	U-698-M							/nfs/cancer_trk0010/00000033/104455.bam		bam
758	U-698-M							/nfs/cancer_trk0007/00000024/104456.bam.bai	bam bai
758	U-87-MG							/nfs/cancer_trk0009/00000030/103750.bam		bam
758	U-87-MG							/nfs/cancer_trk0009/00000030/103751.bam.bai	bam bai
758	UACC-257						/nfs/cancer_trk0010/00000031/103855.bam		bam
758	UACC-257						/nfs/cancer_trk0002/00000008/103856.bam.bai	bam bai
758	UACC-62							/nfs/cancer_trk0010/00000031/103853.bam		bam
758	UACC-62							/nfs/cancer_trk0009/00000030/103854.bam.bai	bam bai
758	UACC-893						/nfs/cancer_trk0010/00000031/103887.bam		bam
758	UACC-893						/nfs/cancer_trk0009/00000030/103888.bam.bai	bam bai
758	UMC-11							/nfs/cancer_trk0007/00000024/89527.bam		bam
758	UMC-11							/nfs/cancer_trk0007/00000023/89528.bam.bai	bam bai
758	UM-UC-3							/nfs/cancer_trk0009/00000030/103769.bam		bam
758	UM-UC-3							/nfs/cancer_trk0009/00000030/103770.bam.bai	bam bai
758	VCaP							/nfs/cancer_trk0007/00000024/87741.bam		bam
758	VCaP							/nfs/cancer_trk0007/00000023/87742.bam.bai	bam bai
758	VM-CUB-1						/nfs/cancer_trk0009/00000030/103797.bam		bam
758	VM-CUB-1						/nfs/cancer_trk0009/00000030/103798.bam.bai	bam bai
758	WM1552C							/nfs/cancer_trk0007/00000024/87727.bam		bam
758	WM1552C							/nfs/cancer_trk0007/00000023/87728.bam.bai	bam bai
758	WM278							/nfs/cancer_trk0007/00000023/87725.bam		bam
758	WM278							/nfs/cancer_trk0007/00000023/87726.bam.bai	bam bai
758	WM35							/nfs/cancer_trk0007/00000024/87729.bam		bam
758	WM35							/nfs/cancer_trk0007/00000023/87730.bam.bai	bam bai
758	WSU-NHL							/nfs/cancer_trk0010/00000031/104457.bam		bam
758	WSU-NHL							/nfs/cancer_trk0009/00000030/104458.bam.bai	bam bai
758	YH-13							/nfs/cancer_trk0010/00000031/103951.bam		bam
758	YH-13							/nfs/cancer_trk0009/00000030/103952.bam.bai	bam bai
758	YKG-1							/nfs/cancer_trk0009/00000030/103752.bam		bam
758	YKG-1							/nfs/cancer_trk0009/00000030/103753.bam.bai	bam bai
758	YT							/nfs/cancer_trk0010/00000035/104433.bam		bam
758	YT							/nfs/cancer_trk0009/00000030/104434.bam.bai	bam bai
786	5637							/nfs/cancer_trk0010/00000033/108465.bam		bam
786	5637							/nfs/cancer_trk0009/00000027/108466.bam.bai	bam bai
786	201T							/nfs/cancer_trk0005/00000018/134352.bam		bam
786	201T							/nfs/cancer_trk0001/00000003/134353.bam.bai	bam bai
786	22RV1							/nfs/cancer_trk0028/00000098/307993.bam		bam
786	22RV1							/nfs/cancer_trk0001/00000003/307994.bam.bai	bam bai
786	451Lu							/nfs/cancer_trk0009/00000028/200589.bam		bam
786	451Lu							/nfs/cancer_trk0006/00000021/200590.bam.bai	bam bai
786	639-V							/nfs/cancer_trk0010/00000034/108481.bam		bam
786	639-V							/nfs/cancer_trk0009/00000027/108482.bam.bai	bam bai
786	647-V							/nfs/cancer_trk0009/00000027/109452.bam		bam
786	647-V							/nfs/cancer_trk0002/00000008/109453.bam.bai	bam bai
786	769-P							/nfs/cancer_trk0011/00000038/106397.bam		bam
786	769-P							/nfs/cancer_trk0003/00000009/106398.bam.bai	bam bai
786	786-0							/nfs/cancer_trk0011/00000038/106365.bam		bam
786	786-0							/nfs/cancer_trk0002/00000008/106366.bam.bai	bam bai
786	8305C							/nfs/cancer_trk0011/00000037/108479.bam		bam
786	8305C							/nfs/cancer_trk0009/00000027/108480.bam.bai	bam bai
786	8505C							/nfs/cancer_trk0004/00000012/109462.bam		bam
786	8505C							/nfs/cancer_trk0002/00000008/109463.bam.bai	bam bai
786	A427							/nfs/cancer_trk0013/00000046/133617.bam		bam
786	A427							/nfs/cancer_trk0002/00000008/133618.bam.bai	bam bai
786	ABC-1							/nfs/cancer_trk0013/00000046/133644.bam		bam
786	ABC-1							/nfs/cancer_trk0004/00000012/133645.bam.bai	bam bai
786	ACHN							/nfs/cancer_trk0010/00000031/106367.bam		bam
786	ACHN							/nfs/cancer_trk0002/00000008/106368.bam.bai	bam bai
786	ACN							/nfs/cancer_trk0024/00000087/307977.bam		bam
786	ACN							/nfs/cancer_trk0001/00000005/307978.bam.bai	bam bai
786	ALL-SIL							/nfs/cancer_trk0025/00000089/274491.bam		bam
786	ALL-SIL							/nfs/cancer_trk0005/00000017/274492.bam.bai	bam bai
786	AMO-1							/nfs/cancer_trk0006/00000020/193602.bam		bam
786	AMO-1							/nfs/cancer_trk0003/00000010/193603.bam.bai	bam bai
786	AN3-CA							/nfs/cancer_trk0011/00000037/108493.bam		bam
786	AN3-CA							/nfs/cancer_trk0009/00000027/108494.bam.bai	bam bai
786	ASH-3							/nfs/cancer_trk0013/00000046/133630.bam		bam
786	ASH-3							/nfs/cancer_trk0002/00000008/133631.bam.bai	bam bai
786	BB30-PBL						/nfs/cancer_trk0011/00000038/111008.bam		bam
786	BB30-PBL						/nfs/cancer_trk0003/00000009/111009.bam.bai	bam bai
786	BB49-EBV						/nfs/cancer_trk0011/00000036/111006.bam		bam
786	BB49-EBV						/nfs/cancer_trk0002/00000008/111007.bam.bai	bam bai
786	BB49-HNC						/nfs/cancer_trk0011/00000036/108467.bam		bam
786	BB49-HNC						/nfs/cancer_trk0009/00000027/108468.bam.bai	bam bai
786	BB65-EBV						/nfs/cancer_trk0011/00000038/111004.bam		bam
786	BB65-EBV						/nfs/cancer_trk0002/00000007/111005.bam.bai	bam bai
786	BB65-RCC						/nfs/cancer_trk0011/00000036/108469.bam		bam
786	BB65-RCC						/nfs/cancer_trk0009/00000030/108470.bam.bai	bam bai
786	BCPAP							/nfs/cancer_trk0012/team78/00000042/108501.bam	bam
786	BCPAP							/nfs/cancer_trk0009/00000027/108502.bam.bai	bam bai
786	BE2-M17							/nfs/cancer_trk0010/00000033/108475.bam		bam
786	BE2-M17							/nfs/cancer_trk0009/00000027/108476.bam.bai	bam bai
786	BFTC-905						/nfs/cancer_trk0007/00000025/109460.bam		bam
786	BFTC-905						/nfs/cancer_trk0002/00000008/109461.bam.bai	bam bai
786	BFTC-909						/nfs/cancer_trk0011/00000038/106393.bam		bam
786	BFTC-909						/nfs/cancer_trk0002/00000008/106394.bam.bai	bam bai
786	BHT-101							/nfs/cancer_trk0009/00000030/109442.bam		bam
786	BHT-101							/nfs/cancer_trk0002/00000008/109443.bam.bai	bam bai
786	BHY							/nfs/cancer_trk0011/00000036/106359.bam		bam
786	BHY							/nfs/cancer_trk0002/00000008/106360.bam.bai	bam bai
786	BICR10							/nfs/cancer_trk0021/00000078/259723.bam		bam
786	BICR10							/nfs/cancer_trk0014/00000051/259724.bam.bai	bam bai
786	BICR31							/nfs/cancer_trk0005/00000017/274445.bam		bam
786	BICR31							/nfs/cancer_trk0004/00000016/274446.bam.bai	bam bai
786	BL-41							/nfs/cancer_trk0013/00000047/274479.bam		bam
786	BL-41							/nfs/cancer_trk0004/00000016/274480.bam.bai	bam bai
786	BL-70							/nfs/cancer_trk0054/00000208/863104.bam		bam
786	BL-70							/nfs/cancer_trk0050/00000191/863105.bam.bai	bam bai
786	BPH-1							/nfs/cancer_trk0011/00000036/108503.bam		bam
786	BPH-1							/nfs/cancer_trk0009/00000027/108504.bam.bai	bam bai
786	BxPC-3							/nfs/cancer_trk0011/00000038/106371.bam		bam
786	BxPC-3							/nfs/cancer_trk0002/00000008/106372.bam.bai	bam bai
786	C2BBe1							/nfs/cancer_trk0011/00000038/106395.bam		bam
786	C2BBe1							/nfs/cancer_trk0002/00000008/106396.bam.bai	bam bai
786	C-4-I							/nfs/cancer_trk0015/00000052/259733.bam		bam
786	C-4-I							/nfs/cancer_trk0014/00000051/259734.bam.bai	bam bai
786	Ca9-22							/nfs/cancer_trk0011/00000037/106361.bam		bam
786	Ca9-22							/nfs/cancer_trk0004/00000012/106362.bam.bai	bam bai
786	CADO-ES1						/nfs/cancer_trk0027/00000097/307971.bam		bam
786	CADO-ES1						/nfs/cancer_trk0002/00000008/307972.bam.bai	bam bai
786	CAKI-1							/nfs/cancer_trk0011/00000038/106369.bam		bam
786	CAKI-1							/nfs/cancer_trk0002/00000008/106370.bam.bai	bam bai
786	CAL-27							/nfs/cancer_trk0011/00000036/108497.bam		bam
786	CAL-27							/nfs/cancer_trk0009/00000027/108498.bam.bai	bam bai
786	CAL-33							/nfs/cancer_trk0010/00000031/106363.bam		bam
786	CAL-33							/nfs/cancer_trk0004/00000012/106364.bam.bai	bam bai
786	CAL-54							/nfs/cancer_trk0010/00000033/106401.bam		bam
786	CAL-54							/nfs/cancer_trk0002/00000006/106402.bam.bai	bam bai
786	CAL-62							/nfs/cancer_trk0011/00000037/108483.bam		bam
786	CAL-62							/nfs/cancer_trk0009/00000027/108484.bam.bai	bam bai
786	Calu-3							/nfs/cancer_trk0024/00000086/267294.bam		bam
786	Calu-3							/nfs/cancer_trk0016/00000057/267295.bam.bai	bam bai
786	Caov-3							/nfs/cancer_trk0011/00000037/106375.bam		bam
786	Caov-3							/nfs/cancer_trk0002/00000006/106376.bam.bai	bam bai
786	Caov-4							/nfs/cancer_trk0025/00000089/274515.bam		bam
786	Caov-4							/nfs/cancer_trk0005/00000017/274516.bam.bai	bam bai
786	CaR-1							/nfs/cancer_trk0011/00000036/108505.bam		bam
786	CaR-1							/nfs/cancer_trk0009/00000027/108506.bam.bai	bam bai
786	CCF-STTG1						/nfs/cancer_trk0005/00000017/274457.bam		bam
786	CCF-STTG1						/nfs/cancer_trk0004/00000016/274458.bam.bai	bam bai
786	CFPAC-1							/nfs/cancer_trk0010/00000031/106373.bam		bam
786	CFPAC-1							/nfs/cancer_trk0002/00000008/106374.bam.bai	bam bai
786	CHP-126							/nfs/cancer_trk0011/00000036/109446.bam		bam
786	CHP-126							/nfs/cancer_trk0002/00000008/109447.bam.bai	bam bai
786	CHP-134							/nfs/cancer_trk0010/00000033/108499.bam		bam
786	CHP-134							/nfs/cancer_trk0009/00000027/108500.bam.bai	bam bai
786	CHSA0011						/nfs/cancer_trk0045/00000167/559382.bam		bam
786	CHSA0011						/nfs/cancer_trk0045/00000167/559381.bam.bai	bam bai
786	CHSA0108						/nfs/cancer_trk0045/00000167/559394.bam		bam
786	CHSA0108						/nfs/cancer_trk0045/00000167/559393.bam.bai	bam bai
